p1444,p909
p565,p1158
p243,p1838
p76,p599
p1467,p933
p1461,p923
p1459,p1451
p327,p929
p1458,p1195
p598,p300
p1455,p684
p321,p1571
p846,p571
p821,p520
p820,p1683
p611,p361
p613,p645
p1259,p494
p810,p64
p1260,p612
p155,p296
p849,p185
p866,p1827
p806,p1519
p1154,p697
p1909,p1919
p1160,p1730
p1513,p1826
p549,p1288
p1898,p1213
p902,p98
p341,p1407
p899,p124
p1676,p123
p893,p291
p1489,p1480
p885,p1481
p351,p1886
p570,p201
p255,p1903
p1891,p203
p1824,p1199
p1585,p1665
p1438,p1320
p1321,p1729
p222,p378
p445,p1318
p1743,p128
p1410,p1317
p1774,p1792
p272,p1506
p719,p1892
p717,p1226
p1385,p130
p1768,p157
p241,p1249
p1350,p332
p1377,p1839
p1765,p1813
p260,p1700
p1368,p1441
p217,p325
p1417,p1263
p747,p1264
p748,p1265
p1272,p1829
p1276,p1269
p1815,p622
p794,p314
p183,p175
p305,p609
p1279,p604
p1434,p583
p1658,p301
p784,p1466
p1715,p353
p193,p95
p777,p765
p1801,p1463
p636,p141
p768,p143
p293,p347
p1302,p1462
p1807,p1235
p380,p298
p1483,p150
p511,p837
p946,p1240
p1575,p153
p1645,p214
p1598,p895
p1615,p1624
p1981,p1963
p500,p19
p1081,p1123
p1122,p497
p964,p57
p1566,p55
p970,p1342
p1084,p53
p406,p1116
p30,p1516
p1549,p228
p980,p1959
p982,p1554
p1149,p484
p410,p1620
p34,p412
p481,p959
p40,p38
p390,p233
p1934,p1347
p482,p237
p383,p1094
p1586,p716
p1650,p1565
p940,p1089
p1043,p450
p519,p29
p1058,p1075
p1054,p1742
p1146,p1744
p1564,p1745
p1429,p725
p1428,p1025
p1580,p1778
p1380,p1931
p679,p901
p630,p1406
p682,p1914
p628,p90
p1432,p1164
p631,p1522
p459,p391
p1433,p287
p1577,p525
p1374,p393
p477,p395
p478,p262
p688,p428
p690,p523
p1559,p1010
p624,p1935
p1558,p1634
p1436,p1942
p691,p1632
p476,p1529
p454,p1363
p1567,p1638
p1389,p7
p1399,p1990
p1386,p1635
p1400,p669
p1403,p673
p458,p637
p457,p635
p1408,p634
p461,p680
p456,p1381
p1412,p671
p653,p1383
p463,p626
p464,p1391
p1413,p668
p455,p657
p651,p656
p465,p654
p1570,p660
p1416,p1414
p675,p1402
p1569,p1418
p469,p1401
p1420,p662
p1422,p1396
p643,p1421
p642,p1395
p640,p641
p639,p667
p1424,p1425
p470,p632
p650,p0
p1523,p625
p1445,p530
p621,p524
p1497,p522
p517,p1532
p1495,p1534
p516,p515
p558,p510
p1491,p509
p518,p495
p1488,p486
p566,p1553
p1485,p1557
p568,p480
p1484,p1560
p1537,p1563
p512,p473
p1536,p471
p1498,p1568
p550,p468
p1502,p1573
p1521,p1574
p526,p1579
p1518,p449
p532,p448
p533,p446
p1515,p444
p1050,p443
p1533,p1589
p539,p1591
p1507,p1592
p1505,p527
p544,p535
p545,p623
p546,p536
p547,p619
p573,p1439
p578,p1440
p1473,p1442
p580,p615
p1453,p1446
p605,p606
p607,p603
p1448,p1454
p492,p596
p610,p1460
p491,p594
p1447,p1471
p489,p1475
p614,p681
p1551,p1478
p616,p562
p1552,p1490
p485,p1492
