p999,p28
p1332,p5
p1331,p8
p1329,p9
p1328,p73
p1326,p79
p1325,p6
p1324,p50
p1323,p31
p1322,p15
p1321,p53
p1320,p19
p1319,p37
p1333,p11
p1318,p36
p1316,p4
p1315,p30
p1314,p51
p1313,p68
p1312,p74
p1311,p21
p1310,p26
p1309,p96
p1308,p41
p1307,p98
p1306,p24
p1304,p39
p1317,p16
p1303,p13
p1334,p81
p1337,p2
p1366,p38
p1365,p1
p1364,p63
p1363,p34
p1362,p89
p1360,p130
p1359,p35
p1358,p1165
p1357,p22
p1356,p151
p1354,p47
p1353,p49
p1335,p87
p1352,p43
p1350,p42
p1349,p286
p1348,p627
p1347,p176
p1346,p775
p1345,p7
p1344,p75
p1342,p121
p1341,p954
p1340,p201
p1339,p23
p1338,p0
p1351,p95
p1367,p140
p1302,p1052
p1300,p59
p1269,p1050
p1268,p259
p1267,p358
p1266,p33
p1265,p906
p1264,p67
p1263,p48
p1262,p474
p1261,p586
p1260,p914
p1259,p3
p1258,p1183
p1270,p100
p1256,p478
p1254,p1089
p1253,p634
p1252,p394
p1251,p1889
p1249,p175
p1248,p420
p1247,p557
p1246,p1431
p1245,p374
p1244,p232
p1243,p1343
p1242,p695
p1255,p787
p1301,p1209
p1271,p856
p1273,p617
p1299,p349
p1298,p562
p1297,p215
p1296,p143
p1295,p1769
p1294,p310
p1293,p269
p1292,p342
p1291,p145
p1290,p168
p1289,p275
p1288,p744
p1272,p137
p1287,p462
p1285,p65
p1284,p411
p1283,p184
p1282,p94
p1281,p55
p1280,p251
p1279,p723
p1278,p57
p1277,p590
p1276,p46
p1275,p560
p1274,p811
p1286,p155
p1239,p353
p1368,p146
p1370,p320
p1465,p214
p1464,p196
p1463,p514
p1462,p283
p1461,p998
p1460,p193
p1459,p287
p1458,p541
p1457,p161
p1456,p82
p1455,p80
p1454,p403
p1466,p90
p1453,p107
p1450,p76
p1449,p114
p1447,p1552
p1446,p622
p1445,p181
p1444,p337
p1443,p677
p1442,p167
p1441,p542
p1440,p540
p1439,p216
p1438,p581
p1451,p29
p1437,p749
p1467,p428
p1469,p588
p1496,p223
p1495,p1565
p1494,p1305
p1492,p1508
p1491,p458
p1490,p482
p1489,p1498
p1488,p596
p1487,p132
p1486,p170
p1485,p417
p1484,p889
p1468,p229
p1483,p27
p1481,p230
p1480,p18
p1479,p77
p1478,p1805
p1477,p101
p1476,p195
p1475,p498
p1474,p302
p1473,p247
p1472,p1096
p1471,p333
p1470,p159
p1482,p423
p1369,p139
p1436,p165
p1433,p303
p1399,p61
p1398,p354
p1396,p321
p1395,p412
p1393,p529
p1392,p434
p1391,p511
p1390,p293
p1389,p431
p1388,p97
p1387,p331
p1386,p440
p1400,p305
p1385,p329
p1383,p308
p1382,p1697
p1381,p1036
p1380,p126
p1379,p427
p1378,p242
p1377,p209
p1376,p322
p1375,p575
p1373,p548
p1372,p189
p1371,p421
p1384,p258
p1435,p112
p1402,p152
p1405,p150
p1432,p149
p1430,p1241
p1429,p356
p1428,p459
p1427,p941
p1426,p138
p1425,p460
p1424,p135
p1423,p264
p1422,p842
p1421,p1213
p1420,p127
p1403,p555
p1419,p973
