p999,p43
p1335,p9
p1334,p19
p1333,p29
p1332,p0
p1331,p0
p1330,p36
p1329,p98
p1328,p22
p1327,p10
p1326,p76
p1325,p23
p1324,p5
p1322,p146
p1321,p39
p1320,p4
p1319,p1
p1318,p2
p1317,p17
p1316,p75
p1315,p51
p1314,p41
p1313,p26
p1311,p74
p1310,p11
p1309,p6
p1336,p54
p1337,p290
p1338,p12
p1339,p162
p1368,p7
p1367,p119
p1366,p113
p1365,p155
p1364,p79
p1363,p104
p1362,p60
p1361,p103
p1360,p254
p1359,p1030
p1357,p1477
p1356,p20
p1307,p31
p1355,p34
p1353,p168
p1352,p88
p1351,p18
p1350,p357
p1349,p1271
p1348,p122
p1347,p196
p1346,p151
p1345,p1011
p1343,p259
p1341,p378
p1340,p3
p1354,p125
p1306,p16
p1305,p823
p1304,p59
p1272,p142
p1270,p822
p1269,p56
p1268,p295
p1267,p256
p1266,p1517
p1265,p15
p1264,p714
p1263,p300
p1262,p502
p1261,p517
p1260,p173
p1273,p728
p1259,p91
p1257,p813
p1256,p512
p1255,p83
p1254,p1690
p1253,p1063
p1252,p403
p1251,p1913
p1250,p123
p1249,p1240
p1248,p48
p1247,p524
p1246,p1919
p1258,p412
p1369,p508
p1274,p1636
p1276,p181
p1303,p814
p1302,p96
p1301,p106
p1300,p683
p1298,p193
p1297,p52
p1296,p99
p1295,p135
p1294,p171
p1293,p855
p1292,p87
p1291,p868
p1275,p221
p1290,p361
p1288,p158
p1287,p235
p1286,p803
p1285,p131
p1284,p127
p1283,p363
p1282,p672
p1281,p198
p1280,p447
p1279,p493
p1278,p494
p1277,p167
p1289,p540
p1245,p433
p1370,p262
p1372,p948
p1465,p1174
p1464,p132
p1463,p509
p1462,p95
p1461,p251
p1460,p739
p1459,p1097
p1458,p546
p1457,p315
p1456,p1086
p1455,p25
p1454,p385
p1453,p373
p1451,p170
p1450,p32
p1449,p439
p1448,p188
p1447,p186
p1446,p1186
p1445,p228
p1444,p596
p1441,p234
p1440,p232
p1439,p152
p1438,p928
p1466,p205
p1467,p786
p1468,p8
p1469,p752
p1497,p285
p1496,p85
p1495,p904
p1494,p61
p1493,p305
p1492,p97
p1491,p70
p1490,p1075
p1489,p49
p1488,p1528
p1487,p1712
p1486,p273
p1437,p462
p1485,p338
p1483,p45
p1482,p250
p1481,p42
p1480,p675
p1479,p441
p1478,p343
p1476,p407
p1475,p190
p1474,p466
p1473,p248
p1471,p1785
p1470,p210
p1484,p213
p1436,p245
p1435,p478
p1434,p571
p1401,p297
p1400,p1693
p1398,p284
p1397,p263
p1396,p552
p1395,p538
p1394,p788
p1393,p216
p1391,p225
p1390,p730
p1389,p147
p1388,p63
p1402,p124
p1387,p165
p1385,p166
p1384,p33
p1383,p740
p1382,p53
p1381,p24
p1380,p44
p1379,p145
p1378,p729
p1376,p13
p1375,p220
p1374,p351
p1373,p223
p1386,p156
p1371,p350
p1403,p77
p1405,p264
p1433,p966
p1432,p773
p1431,p566
p1430,p84
p1429,p246
p1428,p114
p1427,p314
p1426,p704
p1425,p130
p1424,p143
p1423,p556
p1422,p81
p1404,p784
p1421,p80
p1419,p112
p1418,p322
p1416,p116
p1415,p174
p1414,p1554
p1413,p393
p1411,p392
p1410,p801
p1409,p175
p1408,p399
p1407,p286
p1406,p418
p1420,p278
p1244,p885
p1243,p126
p1241,p21
p1062,p374
p1061,p1392
p1060,p212
p1059,p416
p1058,p110
p1057,p1117
p1056,p111
p1055,p320
p1054,p82
p1053,p108
p1052,p109
p1051,p86
p1050,p1472
p1049,p293
p1048,p105
p1047,p313
p1046,p92
p1045,p907
p1043,p296
p1042,p308
p1039,p961
p1037,p94
p1036,p962
p1034,p294
p1032,p327
p1064,p368
p1065,p869
p1066,p870
p1067,p47
p1099,p401
p1098,p427
p1095,p429
p1094,p391
p1093,p430
p1092,p55
p1090,p383
p1089,p695
p1088,p696
p1087,p377
p1085,p1606
p1084,p673
p1031,p895
p1083,p1096
p1081,p358
p1080,p355
p1079,p353
p1078,p709
p1076,p347
p1074,p891
p1073,p345
p1072,p959
p1071,p341
p1070,p469
p1069,p337
p1068,p1104
p1082,p334
p1029,p344
p1027,p40
p1026,p637
p988,p215
p987,p1212
p986,p1442
p985,p208
p984,p731
p982,p247
p981,p128
p980,p129
p979,p148
p978,p1179
p976,p983
p975,p260
p989,p584
p974,p1412
p972,p136
p971,p577
p970,p241
p969,p229
p968,p227
p967,p206
p965,p1198
p964,p182
p963,p218
p960,p161
p958,p184
p956,p603
p973,p177
p1100,p118
p990,p244
p992,p548
p1025,p734
p1024,p1176
p1023,p121
p1022,p600
p1021,p917
p1020,p754
p1019,p844
p1018,p677
p1017,p649
p1016,p1091
p1014,p452
p1013,p679
p991,p456
p1010,p670
p1007,p1217
p1006,p668
p1005,p705
p1003,p842
p1001,p1344
p1000,p1342
p1998,p590
p998,p611
p997,p693
p996,p860
p995,p746
p994,p424
p1008,p694
p1102,p616
p1103,p757
p1105,p593
p1204,p759
p1203,p1377
p1202,p444
p1201,p1077
p1200,p854
p1199,p1189
p1197,p853
p1196,p437
p1195,p578
p1194,p1516
p1193,p849
p1192,p699
p1205,p848
p1191,p706
p1188,p633
p1187,p1175
p1185,p501
p1184,p1148
p1183,p491
p1182,p1242
p1181,p533
p1180,p798
p1178,p1120
p1177,p1443
p1173,p820
p1172,p1124
p1190,p817
p1171,p1308
p1206,p527
p1208,p724
p1239,p804
p1238,p719
p1237,p609
p1236,p522
p1235,p1312
p1234,p503
p1232,p1452
p1231,p505
p1230,p37
p1229,p1233
p1228,p1134
p1227,p1299
p1207,p1323
p1225,p708
p1223,p472
p1222,p1218
p1221,p463
p1220,p630
p1219,p464
p1216,p631
p1215,p812
p1214,p1399
p1213,p780
p1211,p1101
p1210,p835
p1209,p1417
p1224,p1107
p1498,p824
p1170,p476
p1168,p1500
p1136,p831
p1135,p638
p1133,p789
p1132,p482
p1131,p484
p1130,p826
p1129,p1226
p1128,p486
p1127,p542
p1126,p1358
p1125,p370
p1123,p933
p1137,p144
p1122,p299
p1119,p1009
p1118,p302
p1116,p1838
p1115,p154
p1114,p191
p1113,p306
p1112,p153
p1111,p1012
p1110,p906
p1109,p1015
p1108,p239
p1106,p149
p1121,p140
p1169,p107
p1138,p946
p1140,p138
p1167,p137
p1166,p134
p1165,p925
p1164,p236
p1163,p117
p1162,p328
p1161,p329
p1160,p1028
p1159,p180
p1158,p115
p1157,p333
p1156,p298
p1139,p1571
p1155,p157
p1153,p242
p1152,p265
p1151,p993
p1150,p183
p1149,p269
p1147,p255
p1146,p172
p1145,p272
p1144,p274
p1143,p275
p1142,p185
p1141,p915
p1154,p1822
p1499,p164
p1501,p1002
p1502,p280
p1842,p281
p1841,p163
p1840,p14
p1839,p253
p1837,p252
p1836,p1705
p1835,p1704
p1834,p1004
p1833,p249
p1832,p288
p1831,p243
p1830,p189
p1829,p1886
p1828,p233
p1827,p1044
p1826,p957
p1825,p28
p1824,p376
p1823,p340
p1821,p30
p1820,p73
p1819,p72
p1818,p71
p1817,p69
p1816,p881
p1843,p224
p1844,p68
p1845,p67
p1846,p395
p1872,p1041
p1871,p65
p1870,p398
p1869,p62
p1868,p211
p1867,p872
p1866,p58
p1865,p57
p1864,p1941
p1863,p50
p1862,p46
p1861,p35
p1815,p932
p1860,p1760
p1858,p179
p1857,p362
p1856,p90
p1855,p356
p1854,p354
p1853,p1035
p1852,p102
p1851,p197
p1850,p371
p1849,p936
p1848,p101
p1847,p360
p1859,p1033
p1814,p889
p1813,p199
p1812,p977
p1780,p1038
p1779,p231
p1778,p1040
p1777,p369
p1776,p201
p1775,p1907
p1774,p342
p1773,p766
p1772,p750
p1771,p751
p1770,p749
p1769,p937
p1781,p762
p1768,p756
p1766,p938
p1765,p939
p1764,p765
p1763,p753
p1762,p764
p1761,p934
p1759,p755
p1758,p763
p1757,p760
p1756,p935
p1755,p761
p1754,p758
p1767,p866
p1873,p748
p1782,p710
p1784,p720
p1811,p718
p1810,p717
p1809,p716
p1808,p715
p1807,p949
p1806,p713
p1805,p712
p1804,p711
p1803,p950
p1802,p722
p1801,p707
p1800,p703
p1783,p702
p1799,p701
p1797,p700
p1796,p951
p1795,p698
p1794,p697
p1793,p692
p1792,p721
p1791,p723
p1790,p747
p1789,p737
p1788,p940
p1787,p941
p1786,p745
p1798,p744
p1874,p743
p1875,p742
p1876,p741
p1967,p942
p1966,p738
p1965,p736
p1964,p947
p1963,p943
p1962,p944
p1961,p735
p1960,p733
p1959,p767
p1958,p945
p1957,p727
p1956,p726
p1968,p725
p1955,p732
p1953,p923
p1952,p768
p1951,p893
p1950,p843
p1949,p887
p1948,p841
p1947,p840
p1946,p888
p1945,p839
p1944,p838
p1943,p837
p1942,p890
p1954,p836
p1940,p892
p1969,p834
p1971,p833
p1997,p845
p1996,p832
p1995,p894
p1994,p896
p1993,p830
p1992,p829
p1991,p828
p1990,p897
p1989,p827
p1988,p898
p1987,p899
p1986,p900
p1970,p825
