p978,p772
p1159,p1829
p700,p565
p849,p291
p1756,p1414
p1009,p1067
p283,p146
p1006,p1544
p84,p1773
p1388,p783
p1718,p135
p1251,p1610
p693,p1837
p1804,p131
p1503,p446
p1386,p225
p1437,p1042
p1259,p1231
p1385,p1943
p688,p1239
p1611,p115
p1195,p1243
p1655,p1244
p374,p1763
p1967,p907
p65,p813
p1438,p1583
p1271,p231
p703,p1133
p1969,p246
p94,p207
p1497,p1559
p746,p1891
p1929,p890
p1485,p196
p1930,p1754
p250,p826
p1201,p173
p1563,p190
p1204,p189
p1936,p1555
p405,p1758
p1938,p481
p1746,p182
p1864,p1082
p1034,p1172
p1057,p1081
p1729,p1245
p117,p227
p1944,p1025
p764,p1277
p1400,p1788
p1751,p59
p110,p57
p720,p345
p886,p1288
p713,p1687
p385,p731
p97,p1668
p384,p728
p1608,p993
p171,p1309
p785,p1662
p839,p712
p1834,p24
p1541,p1354
p356,p1994
p1307,p1335
p799,p646
p216,p1002
p1549,p1786
p594,p748
p1779,p1018
p1317,p945
p1767,p1383
p321,p1270
p1816,p72
p1324,p630
p1330,p425
p329,p627
p1688,p870
p815,p959
p331,p939
p333,p896
p334,p954
p614,p962
p1,p933
p442,p956
p585,p957
p752,p889
p665,p960
p52,p888
p670,p887
p1470,p866
p578,p881
p618,p961
p1978,p873
p1843,p868
p1663,p871
p668,p935
p1295,p953
p982,p931
p789,p901
p922,p924
p39,p920
p38,p947
p49,p915
p917,p914
p830,p913
p1581,p926
p1569,p909
p1566,p909
p867,p927
p1582,p943
p843,p948
p846,p906
p1584,p940
p869,p929
p844,p951
p1568,p952
p863,p905
p848,p925
p834,p1999
p840,p825
p1578,p865
p841,p784
p850,p749
p1575,p750
p1577,p754
p853,p755
p1574,p756
p857,p758
p858,p759
p847,p760
p837,p763
p860,p765
p836,p768
p861,p769
p1570,p774
p1579,p776
p832,p778
p852,p747
p894,p744
p1564,p743
p910,p711
p912,p701
p1547,p702
p916,p704
p918,p707
p919,p708
p1545,p710
p921,p714
p923,p740
p1543,p716
p1542,p724
p1540,p726
p908,p730
p928,p735
p1538,p738
p932,p782
p1537,p787
p934,p864
p1536,p788
p936,p965
p937,p828
p938,p829
p1535,p831
p941,p833
p942,p835
p1533,p838
p930,p842
p1565,p845
p1553,p851
p903,p854
p872,p855
p874,p856
p875,p859
p876,p862
p877,p823
p878,p822
p879,p821
p880,p802
p1562,p790
p882,p792
p883,p795
p884,p796
p904,p798
p885,p800
p1557,p806
p891,p820
p892,p807
p893,p809
p827,p811
p895,p816
p1556,p817
p897,p819
p898,p963
p899,p1020
p900,p967
p902,p1191
p1558,p1196
p824,p1198
p781,p1202
p1591,p1208
p1343,p1210
p1661,p1211
p675,p1212
p676,p1213
p1660,p1214
p1659,p1215
p1658,p1217
p680,p1225
p1657,p1227
p682,p1230
p1653,p1238
p687,p1192
p1652,p1190
p690,p1161
p691,p1187
p692,p1163
p694,p1164
p695,p1165
p1651,p1166
p1650,p1169
p698,p1170
p699,p1175
p1648,p1175
p705,p1176
p706,p1177
p1646,p1179
p709,p1182
p1643,p1183
p1642,p1184
p667,p1186
p666,p1241
p664,p1247
p663,p1249
p619,p1256
p620,p1293
p622,p1296
p1690,p1298
p1689,p1300
p626,p1301
p1683,p1304
p1682,p1310
p1681,p1313
p1680,p1316
p634,p1318
p635,p1322
p637,p1323
p638,p1326
p1641,p1329
p639,p1337
p1677,p1292
p642,p1291
p643,p1289
p645,p1267
p647,p1257
p648,p1260
p651,p1262
p652,p1263
p1672,p1265
p654,p1266
p655,p1269
p658,p1287
p659,p1272
p660,p1273
p1678,p1275
p715,p1282
p717,p1283
p718,p1284
p773,p1162
p1614,p1160
p775,p971
p1613,p1016
p777,p1024
p779,p1028
p780,p1029
p944,p1037
p1609,p1043
p786,p1045
p1605,p1046
p791,p1049
p1604,p1052
p793,p1053
p771,p1055
p794,p1059
p1601,p1062
p1600,p1066
p801,p1068
p1599,p696
p803,p1015
p804,p1156
p805,p1013
p808,p972
p810,p974
p812,p975
p1594,p976
p814,p977
p1593,p979
p818,p986
p797,p988
p1588,p995
p770,p997
p766,p998
p719,p1003
p721,p1004
p722,p1007
p723,p1012
p725,p1069
p727,p1073
p1637,p1075
p729,p1077
p1635,p1123
p732,p1125
p733,p1126
p734,p1129
p736,p1130
p737,p1136
p767,p1138
p739,p1141
p741,p1145
p742,p1146
p1630,p1147
p745,p1149
p1629,p1150
p751,p1153
p753,p1155
p1625,p1120
p1623,p1118
p757,p1117
p1622,p1102
p761,p1078
p762,p1089
p1618,p1092
p1632,p1096
p1532,p1098
p999,p1101
p1530,p1103
p1203,p1116
p1205,p1104
p1206,p1105
p1207,p1106
p1407,p1109
p1209,p1111
p1406,p1115
p1404,p697
p1403,p653
p1402,p689
p1401,p224
p1216,p214
p1218,p215
p1219,p217
p1220,p219
p1221,p220
p1222,p222
p1395,p223
p1237,p233
p1236,p172
p1235,p234
p1234,p235
p1233,p236
p1408,p241
p1232,p249
p1397,p251
p1229,p254
p1228,p212
p1226,p210
p1224,p205
p1223,p202
p1396,p175
p1394,p177
p1200,p181
p1197,p183
p1439,p184
p1151,p185
p1152,p186
p1154,p187
p1435,p191
p1157,p193
p1158,p194
p1434,p195
p1432,p197
p1431,p199
p1430,p201
p1429,p257
p1167,p258
p1168,p259
p1171,p303
p1424,p305
p1174,p306
p1410,p307
p1194,p308
p1193,p310
p1411,p311
p1412,p315
p1413,p316
p1199,p317
p1189,p318
p1415,p319
p1185,p326
p1181,p328
p1180,p332
p1178,p335
p1421,p304
p1188,p302
p1148,p260
p1240,p300
p1242,p264
p1299,p266
p1361,p270
p1360,p272
p1302,p273
p1303,p274
p1359,p276
p1305,p277
p1306,p282
p1308,p285
p1358,p287
p1311,p289
p1312,p290
p1314,p293
p1315,p295
p1355,p174
p1353,p170
p1319,p686
p1340,p66
p1339,p48
p1338,p50
p1336,p55
p1348,p56
p1334,p60
p1362,p62
p1333,p64
p1331,p67
p1328,p169
p1327,p69
p1325,p70
p1321,p75
p1320,p79
p1332,p80
p1393,p82
p1297,p83
p1294,p46
p1391,p45
p1246,p44
p1248,p43
p1250,p5
p1252,p6
p1253,p10
p1254,p13
p1255,p14
p1258,p15
p1261,p17
p1382,p18
p1264,p21
p1380,p25
p1379,p27
p1268,p29
p1377,p31
p1375,p35
p1364,p36
p1290,p86
p1368,p87
p1369,p89
p1286,p133
p1285,p136
p1363,p138
p1370,p139
p1281,p140
p1280,p143
p1279,p145
p1278,p149
p1276,p151
p1274,p155
p1372,p156
p946,p157
p1440,p158
p1143,p163
p996,p164
p1505,p167
p1998,p134
p1000,p130
p1001,p90
p1005,p129
p1008,p92
p1010,p96
p1011,p100
p1498,p105
p1014,p107
p1017,p108
p1495,p109
p1019,p114
p1021,p116
p1022,p118
p1023,p119
p1040,p120
p1039,p121
p1038,p125
p1036,p127
p1035,p336
p1033,p337
p994,p339
p1032,p574
p1030,p558
p1490,p561
p1027,p563
p1026,p566
p1492,p568
p1493,p570
p1031,p572
p1041,p575
p1507,p340
p991,p580
p949,p582
p950,p584
p1529,p586
p1528,p587
p1527,p590
p1526,p592
p955,p557
p1525,p556
p958,p554
p1523,p552
p1522,p519
p1521,p520
p964,p521
p966,p523
p1517,p524
p968,p525
p969,p527
p990,p528
p989,p531
p1508,p543
p987,p544
p1509,p548
p985,p549
p992,p550
p984,p551
p981,p595
p980,p601
p1511,p605
p973,p1342
p1516,p657
p970,p661
p983,p662
p1144,p669
p1488,p671
p1044,p672
p1095,p673
p1097,p674
p1465,p677
p1099,p678
p1100,p681
p1461,p681
p1460,p683
p1459,p684
p1107,p685
p1108,p656
p1110,p650
p1112,p610
p1113,p649
p1114,p611
p1453,p612
p1119,p621
p1121,p623
p1142,p624
p1140,p625
p1139,p628
p1137,p629
p1135,p631
p1134,p632
p1094,p633
p1446,p636
p1131,p640
p1128,p641
p1127,p644
p1449,p518
p1124,p517
p1122,p516
p1132,p396
p1487,p400
p1093,p403
p1091,p404
p1047,p406
p1048,p407
p1050,p408
p1051,p410
p1482,p411
p1054,p412
p1481,p417
p1056,p422
p1058,p423
p1060,p426
p1061,p428
p1063,p429
p1064,p398
p1065,p388
p1477,p437
p1070,p386
p1071,p341
p1090,p342
p1088,p346
p1087,p347
p1086,p349
p1085,p360
p1084,p361
p1467,p362
p1083,p365
p1079,p366
p1471,p367
p1076,p368
p1473,p377
p1074,p378
p1072,p379
p1080,p431
p617,p438
p1344,p515
p615,p489
p330,p491
p1825,p496
p112,p497
p1823,p498
p111,p499
p338,p500
p1821,p501
p1820,p502
p1819,p503
p1818,p504
p343,p509
p344,p510
p1815,p511
p348,p512
p1814,p513
p350,p490
p351,p484
p352,p443
p353,p483
p106,p445
p354,p447
