p402,p22
p114,p999
p1108,p1012
p380,p581
p838,p1884
p1051,p1538
p262,p1610
p1626,p760
p1788,p101
p128,p1390
p1876,p42
p8,p979
p962,p1899
p445,p1004
p1502,p39
p1681,p1993
p1308,p270
p965,p1861
p453,p294
p455,p268
p955,p9
p585,p221
p1310,p532
p1865,p1648
p1689,p502
p1483,p513
p943,p515
p942,p1634
p1691,p1631
p1319,p1630
p710,p300
p1321,p1843
p1839,p217
p712,p546
p1328,p214
p1474,p208
p1309,p554
p1488,p1603
p1294,p558
p977,p559
p653,p545
p1903,p436
p141,p1650
p1902,p1735
p1270,p319
p147,p328
p657,p330
p483,p344
p661,p366
p1895,p1746
p1527,p373
p1894,p378
p1007,p384
p1508,p443
p1666,p398
p1523,p573
p1998,p1831
p1282,p399
p472,p403
p1286,p1715
p1288,p1712
p1520,p1709
p678,p569
p465,p646
p984,p1586
p927,p852
p980,p1379
p978,p1360
p1524,p898
p228,p904
p921,p1341
p1470,p1326
p1373,p939
p290,p1289
p752,p997
p1376,p1001
p1449,p1030
p1380,p1053
p761,p1246
p302,p1058
p850,p1068
p1387,p1075
p1791,p1100
p1787,p1103
p312,p1199
p1370,p1136
p1438,p1147
p377,p1381
p370,p845
p1745,p582
p1427,p832
p363,p586
p337,p596
p1749,p1544
p339,p665
p1764,p676
p1761,p691
p797,p1503
p811,p703
p1409,p1485
p315,p717
p865,p730
p1723,p738
p750,p742
p233,p757
p138,p1442
p1334,p780
p914,p782
p422,p783
p912,p794
p911,p800
p421,p831
p909,p189
p1339,p1172
p1340,p144
p252,p1955
p1464,p20
p901,p155
p900,p126
p1707,p64
p258,p15
p1824,p1930
p260,p1924
p897,p1939
p266,p1599
p1349,p1933
p891,p925
p740,p1932
p743,p929
p405,p553
p279,p662
p282,p547
p1451,p1934
p1837,p1929
p647,p1327
p353,p542
p622,p1613
p1151,p537
p65,p1325
p1601,p533
p134,p96
p92,p1598
p1554,p563
p514,p561
p1637,p1578
p1133,p26
p1927,p1566
p1553,p597
p63,p594
p1179,p1571
p1641,p1975
p1952,p592
p1097,p80
p1098,p583
p1063,p1579
p557,p934
p1229,p1337
p89,p577
p1149,p1335
p1220,p1937
p1143,p1588
p74,p1589
p613,p570
p1949,p1935
p1140,p564
p25,p1323
p1605,p1978
p1619,p529
p1095,p473
p1940,p966
p1078,p1656
p618,p1299
p1138,p484
p1977,p1663
p1189,p479
p85,p1979
p1146,p475
p87,p474
p1241,p471
p1242,p937
p1972,p1672
p104,p464
p501,p983
p131,p459
p1028,p458
p1545,p454
p1202,p451
p1565,p993
p1042,p1685
p1994,p961
p497,p1652
p644,p108
p1540,p1920
p1572,p1562
p124,p521
p495,p941
p565,p1628
p1608,p518
p1168,p945
p1121,p946
p1049,p947
p1611,p949
p1191,p1312
p629,p1636
p1956,p1922
p590,p950
p106,p1639
p1958,p510
p1596,p1642
p133,p952
p1159,p1645
p1549,p1921
p109,p1564
p11,p1350
p1214,p1348
p55,p1473
p1032,p733
p744,p830
p584,p62
p746,p729
p1169,p727
p1574,p724
p1453,p723
p587,p47
p1573,p833
p1452,p1393
p591,p734
p1448,p44
p745,p1477
p751,p1478
p650,p1479
p759,p1391
p578,p705
p785,p1484
p1428,p67
p788,p1486
p790,p1461
p1424,p1458
p1584,p702
p1430,p774
p576,p1419
p574,p1425
p1420,p798
p796,p1417
p1587,p784
p1416,p1959
p1415,p56
p801,p1433
p1585,p1434
p1431,p771
p781,p821
p779,p769
p1443,p765
p763,p1411
p764,p758
p1441,p813
p1577,p1450
p767,p1405
p768,p1404
p1439,p741
p1455,p1489
p1581,p1491
p772,p892
p773,p1365
p775,p71
p1435,p663
p1582,p169
p777,p660
p778,p658
p756,p1532
p1570,p1368
p607,p870
p1457,p871
p631,p72
p680,p670
p802,p1363
p1513,p639
p1512,p1942
p628,p636
p685,p635
p1517,p1357
p686,p627
p688,p1355
p625,p885
p1507,p1371
p1506,p672
p1497,p700
p1494,p1504
p1493,p699
p687,p1495
p1492,p697
p1519,p1498
p673,p1499
p651,p1500
p645,p1501
p1534,p695
p655,p1384
p1533,p1505
p643,p1374
p1529,p853
p633,p692
p1528,p70
p664,p34
p1542,p30
p667,p860
p1546,p861
p671,p1946
p1547,p1518
p634,p1688
p1541,p795
p701,p1283
p621,p1137
p620,p1240
p725,p1847
p726,p1767
p1466,p1768
p728,p1195
p606,p1062
p605,p1064
p1463,p1891
p1468,p1892
p604,p1775
p1563,p1776
p599,p324
p732,p323
p1459,p1120
p736,p1995
p1567,p1059
p1569,p12
p1560,p1128
p722,p1750
p720,p1254
p719,p1253
p1555,p199
p1482,p1747
p1481,p1904
p708,p1252
p709,p360
p617,p1762
p1556,p1755
p1480,p1756
p615,p1056
p614,p207
p1476,p1245
p611,p1849
p610,p223
p609,p1071
p1472,p1230
p1471,p1099
p1558,p1819
p739,p264
p682,p292
p869,p289
p804,p1094
p1266,p1803
p1026,p152
p1027,p261
p1029,p283
p1033,p1808
p1034,p1109
p1035,p1896
p1039,p1104
p1043,p1107
p1044,p1820
p1255,p1823
p1046,p230
p1047,p1225
p1251,p1201
p1052,p239
p1248,p311
p1054,p998
p1055,p1203
p1247,p1113
p1243,p308
p1237,p1796
p1236,p307
p1235,p1829
p1023,p1828
p1233,p251
p1022,p1111
p1018,p259
p1291,p197
p986,p1250
p987,p1813
p988,p188
p1290,p1
p990,p416
p991,p1720
p992,p400
p1285,p433
p1284,p1878
p1000,p1698
p1003,p404
p1279,p190
p1005,p1177
p1278,p179
p1277,p1267
p1009,p1008
p1276,p1910
p1011,p1875
p1275,p132
p1273,p1017
p1272,p1702
p1271,p186
p1021,p426
p1293,p423
p1069,p413
p1232,p1869
p1123,p181
p1124,p1178
p1196,p1155
p1127,p1722
p1193,p1872
p1131,p394
p1190,p127
p1135,p374
p1141,p375
p1144,p1739
p1184,p193
p1150,p130
p1152,p1173
p1154,p381
p1157,p19
p1158,p1160
p1176,p1258
p1175,p1693
p1162,p386
p1163,p1694
p1164,p1733
p1165,p1726
p1167,p1038
p1198,p1263
p1070,p176
p1118,p1037
p1116,p803
p1228,p806
p1227,p36
p1226,p799
p1077,p1112
p1079,p1110
p1080,p856
p1081,p854
p1082,p1166
p1224,p1161
p1084,p859
p1086,p857
p1090,p50
p1218,p1139
p1093,p808
p1217,p1156
p1096,p2
p1216,p828
p1215,p1142
p1101,p1134
p1213,p1106
p1210,p1132
p1204,p1130
p1115,p49
p1117,p1129
p1295,p826
p976,p1145
p1296,p835
p841,p1126
p842,p1125
p843,p819
p844,p818
p1392,p1148
p1388,p43
p849,p846
p1386,p1122
p1385,p815
p1383,p1153
p1382,p847
p855,p848
p1378,p1119
p858,p810
p1377,p1114
p1375,p809
p867,p851
p868,p812
p572,p889
p1367,p862
p873,p1105
p874,p959
p875,p1020
p840,p958
p876,p1024
p839,p957
p836,p954
p805,p1025
p807,p951
p1412,p1031
p1410,p1036
p1407,p1040
p814,p940
p1406,p935
p816,p1041
p817,p933
p1403,p1045
p820,p23
p1401,p931
p822,p1048
p823,p1050
p824,p928
p825,p1019
p827,p52
p829,p1016
p1397,p982
p1396,p996
p1395,p995
p834,p994
p1394,p21
p837,p1002
p879,p989
p1359,p985
p1356,p17
p938,p1006
p1318,p1010
p1317,p967
p944,p981
p1316,p16
p1315,p975
p1314,p1013
p948,p974
p1313,p1014
p953,p971
p956,p1015
p1306,p968
p1305,p14
p960,p13
p1304,p923
p963,p877
p1303,p882
p1302,p1083
p969,p1085
p970,p1087
p972,p881
p973,p880
p1297,p1088
p936,p27
p932,p878
p930,p1089
p1330,p888
p883,p1091
p884,p872
p1353,p1092
p887,p866
p890,p5
p1347,p1102
p894,p864
p1344,p4
p1343,p863
p902,p886
p903,p1076
p1414,p1057
p907,p905
p910,p922
p913,p1060
p915,p920
p916,p1061
p917,p919
p1338,p918
p1336,p1065
p1332,p1066
p924,p906
p1331,p1067
p926,p6
p908,p7
p571,p24
p1999,p899
p1171,p1072
p1782,p1073
p1914,p896
p321,p1074
p1780,p895
p1779,p893
p1778,p964
p1777,p171
p1774,p793
p119,p355
p1773,p392
p118,p391
p1772,p390
p117,p389
p116,p385
p331,p129
p1769,p382
p333,p372
p1916,p369
p112,p367
p1783,p139
p336,p361
p1784,p356
p314,p351
p1906,p325
p1907,p350
p1908,p347
p285,p345
p286,p140
p1802,p342
p291,p341
p293,p340
p1799,p335
p295,p334
p123,p332
p298,p143
p301,p329
p1913,p327
p1792,p397
p305,p125
p306,p407
p1790,p122
p1789,p476
p121,p470
p338,p460
p111,p457
p343,p456
p371,p452
p1925,p449
p1741,p448
p1740,p447
p376,p444
p1880,p110
p379,p439
p1736,p438
p93,p113
p383,p435
p91,p432
p1732,p431
p90,p430
p387,p428
p388,p420
p1728,p417
p84,p415
p83,p115
p82,p414
p99,p120
p1744,p411
p368,p409
p365,p326
