p538,p505
p1642,p193
p1731,p41
p1785,p1092
p1866,p1804
p561,p1416
p1828,p1634
p1213,p735
p1150,p649
p1297,p1418
p894,p483
p1816,p321
p155,p853
p461,p234
p1651,p578
p1230,p1881
p818,p1601
p1484,p677
p148,p1155
p1459,p1139
p172,p1598
p648,p716
p182,p910
p1239,p386
p948,p249
p316,p1327
p1324,p1647
p1122,p1603
p1407,p1520
p1266,p1179
p1095,p285
p1912,p727
p1700,p634
p1510,p958
p775,p1292
p149,p596
p976,p1771
p1638,p1098
p1255,p1388
p1417,p804
p1231,p1383
p991,p1732
p1163,p49
p303,p515
p1428,p520
p1435,p1494
p1448,p1456
p1241,p1654
p1859,p45
p1850,p454
p487,p661
p1029,p470
p491,p680
p981,p1467
p1232,p1911
p133,p1909
p1817,p1375
p217,p827
p1522,p1228
p1724,p21
p1529,p101
p1713,p1591
p1712,p926
p1739,p584
p1073,p1303
p248,p355
p1673,p1427
p769,p1322
p1693,p1884
p1560,p883
p1679,p602
p245,p1562
p151,p1438
p1200,p379
p431,p714
p462,p725
p291,p1742
p1802,p1680
p1889,p1414
p650,p828
p363,p1451
p1662,p559
p652,p1554
p1787,p688
p1216,p1160
p1491,p502
p189,p704
p1780,p692
p1498,p695
p1041,p1429
p1893,p1862
p1556,p1168
p870,p524
p560,p1183
p1307,p1749
p1629,p192
p607,p1312
p319,p1305
p728,p1315
p1980,p1786
p534,p183
p927,p577
p15,p1767
p1372,p576
p1925,p1339
p1974,p208
p955,p1351
p959,p627
p717,p1194
p1632,p162
p956,p1743
p1948,p1369
p1396,p636
p911,p539
p1314,p537
p1395,p251
p1389,p227
p1367,p1393
p668,p1400
p595,p130
p1198,p232
p1748,p100
p1354,p1458
p1971,p707
p806,p871
p1360,p22
p1096,p850
p23,p1664
p588,p1663
p1301,p763
p206,p767
p286,p435
p188,p797
p898,p1503
p1659,p424
p1052,p1001
p562,p1879
p1492,p1531
p436,p419
p1495,p821
p1500,p1027
p1765,p418
p790,p1946
p513,p1025
p1524,p749
p1174,p1024
p1612,p1883
p1191,p7
p394,p261
p1330,p895
p921,p1605
p4,p196
p676,p1572
p1561,p1577
p1188,p905
p1682,p918
p1551,p332
p687,p1115
p1555,p877
p264,p742
p1685,p581
p1672,p1635
p1705,p354
p1982,p544
p902,p364
p221,p545
p339,p331
p1063,p401
p1064,p548
p37,p1325
p670,p552
p1978,p400
p1564,p395
p230,p388
p404,p324
p14,p205
p402,p1567
p237,p1755
p1533,p1757
p1060,p383
p1486,p333
p1628,p310
p1894,p1566
p488,p1336
p1117,p421
p1440,p215
