p1887,p599
p103,p108
p1522,p978
p1068,p490
p1844,p1235
p790,p761
p781,p1094
p780,p1918
p1584,p897
p65,p779
p612,p1527
p1343,p400
p1835,p694
p375,p486
p1621,p1366
p677,p1297
p191,p424
p867,p1691
p1356,p1289
p307,p1902
p1338,p1113
p1351,p151
p319,p1940
p1359,p1377
p1331,p987
p324,p563
p304,p820
p655,p1379
p1348,p1629
p1355,p1628
p0,p771
p1306,p1928
p1299,p475
p302,p1050
p342,p1632
p1290,p471
p346,p510
p1283,p1925
p1278,p969
p1272,p1578
p1265,p97
p1250,p1859
p1245,p1908
p371,p273
p373,p725
p334,p1485
p1298,p1403
p1407,p39
p1372,p1917
p1555,p94
p217,p213
p1563,p535
p214,p1172
p204,p269
p1585,p69
p1586,p1892
p1591,p812
p1608,p199
p187,p1673
p179,p158
p1645,p1450
p1656,p363
p1658,p578
p1659,p1111
p1538,p1677
p236,p5
p1501,p528
p245,p1262
p1378,p1263
p1394,p1878
p1396,p261
p1229,p1017
p283,p146
p1420,p2
p279,p1010
p1368,p809
p277,p919
p1423,p1321
p270,p224
p259,p325
p1477,p1648
p249,p1948
p1488,p964
p1494,p1804
p276,p773
p378,p1781
p1202,p1725
p1226,p1344
p827,p998
p830,p545
p834,p658
p568,p1963
p864,p1518
p869,p1164
p873,p1718
p554,p1075
p878,p1076
p888,p203
p892,p207
p898,p703
p902,p1089
p906,p788
p532,p1554
p576,p450
p928,p709
p579,p225
p586,p451
p657,p223
p667,p452
p675,p222
p689,p1551
p697,p708
p715,p630
p733,p1573
p740,p453
p746,p218
p749,p1562
p766,p786
p604,p706
p601,p457
p800,p1083
p807,p787
p583,p210
p1227,p1583
p526,p1413
p944,p702
p1098,p700
p1100,p1636
p1102,p1047
p441,p476
p1110,p479
p1125,p1651
p1143,p1653
p1185,p1654
p399,p1655
p398,p1034
p1194,p170
p166,p169
p1203,p165
p1214,p1663
p1215,p162
p1097,p1668
p942,p793
p1087,p1676
p1081,p156
p971,p155
p981,p1680
p993,p1021
p499,p636
p996,p1686
p1998,p1690
p1011,p1693
p1012,p1049
p488,p1630
p1022,p1053
p484,p469
p1032,p1587
p1046,p463
p466,p1590
p461,p1592
p1084,p1595
p1665,p197
p654,p1601
p1761,p1602
p1977,p195
p150,p1605
p9,p1063
p1974,p1610
p11,p181
p1742,p470
p138,p1101
p1853,p1614
p1926,p186
p129,p473
p1895,p185
p1930,p1055
p1885,p1620
p1823,p184
p1968,p183
p102,p182
p1934,p1539
p1805,p1124
p1785,p1535
p99,p1410
p1802,p1349
p1880,p613
p133,p1352
p1799,p732
p26,p308
p96,p1357
p1733,p731
p1794,p1360
p25,p383
p1832,p1365
p80,p384
p127,p623
p1923,p1217
p1912,p1211
p1670,p1210
p1754,p728
p1675,p1207
p1992,p391
p40,p392
p105,p1387
p1679,p1391
p1681,p1393
p1987,p292
p1921,p1197
p1684,p1397
p1922,p1400
p1744,p289
p75,p734
p1899,p1346
p1014,p1345
p950,p1308
p1015,p1273
p1018,p1285
p977,p347
p1877,p1266
p1023,p343
p947,p1294
p945,p1295
p975,p752
p976,p341
p1901,p1301
p1019,p337
p948,p1305
p951,p1255
p1882,p735
p968,p1312
p966,p1313
p986,p755
p988,p1247
p1889,p1244
p1886,p1325
p965,p1328
p962,p322
p970,p320
p958,p738
p1884,p370
p952,p757
p1000,p1192
p1001,p1186
p1007,p598
p1881,p1414
p1873,p425
p1669,p1479
p1030,p426
p1852,p600
p1099,p1492
p1850,p1127
p1849,p1126
p1103,p1495
p1104,p1496
p1106,p1498
p1107,p1500
p1848,p713
p1109,p432
p1847,p242
p1112,p1505
p1096,p712
p1115,p239
p1117,p1119
p1118,p237
p1121,p434
p1123,p1517
p1841,p1520
p1129,p231
p1133,p1523
p1134,p1530
p1137,p443
p1138,p1105
p1140,p254
p1142,p423
p1116,p1145
p1095,p1439
p1091,p401
p1088,p1418
p1872,p609
p1035,p280
p1036,p764
p1037,p405
p1038,p1427
p1869,p1428
p1910,p1173
p1054,p1432
p1056,p624
p1057,p1438
p1059,p625
p1060,p1147
p1061,p410
p1064,p264
p1066,p263
p1868,p1446
p1863,p1452
p1070,p1457
p1072,p1156
p1073,p260
p1862,p603
p1077,p1465
p1079,p1150
p1860,p1149
p1856,p1694
p1085,p1638
p1855,p747
p1026,p1801
p1052,p1803
p913,p1943
p937,p562
p754,p27
p756,p522
p758,p1811
p759,p808
p1970,p1813
p760,p1815
p762,p935
p763,p1817
p765,p1821
p1969,p30
p767,p643
p753,p1935
p768,p31
p774,p530
p1962,p83
p776,p33
p1957,p925
p1956,p647
p782,p805
p783,p92
p1954,p509
p791,p858
p794,p967
p795,p1775
p772,p1959
p750,p852
p729,p1777
p722,p16
p1994,p650
p659,p1955
p660,p1782
p661,p106
p662,p18
p664,p802
p666,p853
p672,p854
p673,p955
p1982,p19
p678,p641
p679,p803
p686,p516
p688,p517
p1980,p1947
p693,p81
p696,p79
p1979,p78
p699,p1836
p707,p814
p710,p899
p714,p1870
p1978,p1904
p716,p542
p721,p815
p798,p549
p1951,p1876
p804,p665
p806,p55
p1931,p1879
p874,p544
p875,p883
p1929,p53
p879,p891
p882,p51
p885,p645
p890,p49
p893,p48
p895,p46
p896,p1890
p900,p550
p1915,p539
p911,p904
p1838,p67
p917,p76
p920,p74
p922,p533
p923,p918
p1914,p72
p929,p916
p930,p38
p931,p669
p932,p1919
p933,p1916
p872,p907
p939,p63
p871,p582
p866,p147
p1950,p1911
p1949,p908
p811,p43
p813,p62
p1945,p1861
p817,p876
p818,p1961
p821,p949
p1942,p1002
p822,p119
p826,p12
p1941,p1734
p828,p1985
p832,p1986
p1939,p1750
p836,p1709
p837,p982
p1938,p1006
p840,p1748
p841,p110
p847,p1981
p857,p573
p860,p1714
p861,p682
p1937,p569
p1936,p843
p1146,p142
p1169,p842
p1153,p144
p1469,p990
p1476,p651
p1483,p130
p1486,p637
p1487,p991
p1735,p3
p1491,p824
p1732,p496
p1731,p494
p1502,p121
p1503,p681
p1504,p1967
p1507,p995
p1509,p1729
p1510,p685
p1511,p497
p1730,p508
p1513,p493
p1516,p849
p1519,p1997
p1521,p974
p1727,p1707
p1524,p139
p1529,p570
p1536,p848
p1468,p1760
p1724,p825
p1463,p684
p1736,p1706
p1404,p136
p1405,p145
p1406,p980
p1409,p979
p1743,p137
p1411,p799
p1415,p8
p1422,p552
p1739,p1191
p1738,p1195
p1429,p1196
p1431,p1190
p1433,p553
p1435,p835
p1737,p571
p1436,p1193
p1437,p397
p1440,p1236
p1441,p833
p1442,p1178
p1443,p1276
p1444,p886
p1449,p748
p1453,p548
p1460,p1274
p1462,p407
p1402,p355
p1542,p884
p1545,p1270
p1687,p406
p1609,p1176
p1611,p1269
p1612,p1180
p1615,p1188
p1682,p356
p1616,p829
p1618,p881
p1622,p880
p1624,p1183
p1625,p1184
p1626,p618
p1627,p831
p1631,p816
p1639,p877
p1641,p1187
p1678,p751
p1650,p556
p1652,p868
p1657,p1199
p1674,p617
p1671,p844
p1660,p845
p1662,p859
p1664,p1222
p1606,p1246
p1543,p366
p1603,p1223
p1597,p382
p1546,p580
p1550,p381
p1553,p547
p1721,p856
p1557,p855
p1561,p380
