p312,p50
p1543,p152
p252,p1
p1299,p100
p1788,p418
p1955,p175
p1709,p49
p1167,p321
p1899,p268
p1947,p376
p275,p7
p1079,p195
p954,p16
p453,p542
p1112,p381
p1328,p241
p1855,p66
p1395,p15
p1565,p47
p1329,p2
p1791,p120
p1770,p347
p1608,p233
p1610,p72
p608,p225
p1089,p333
p1339,p44
p1095,p57
p1784,p188
p602,p157
p1401,p385
p262,p129
p664,p78
p992,p184
p1387,p105
p280,p182
p413,p248
p1376,p310
p652,p364
p1836,p149
p1576,p292
p1581,p205
p1828,p123
p1363,p339
p635,p124
p1820,p217
p1049,p36
p1812,p481
p1063,p311
p1064,p556
p1349,p491
p1070,p34
p621,p533
p1115,p528
p1756,p53
p526,p323
p1214,p56
p1649,p249
p1218,p60
p1650,p62
p1691,p214
p1286,p64
p1688,p80
p530,p84
p1225,p251
p1232,p3
p208,p96
p1283,p186
p1680,p14
p1654,p192
p501,p272
p1272,p17
p1266,p278
p1231,p147
p1105,p243
p191,p20
p1643,p178
p250,p107
p1752,p30
p1324,p475
p1127,p285
p456,p459
p1623,p162
p573,p341
p1140,p473
p1714,p63
p1737,p32
p1169,p663
p1631,p65
p1173,p236
p1728,p99
p1723,p375
p1640,p93
p1186,p382
p1303,p443
p551,p69
p1388,p76
p651,p395
p1390,p150
p844,p496
p849,p487
p858,p330
p1451,p435
p1449,p140
p1448,p122
p873,p1072
p876,p13
p1918,p1026
p1916,p649
p1913,p26
p882,p9
p892,p511
p901,p269
p1901,p283
p1538,p681
p1430,p19
p1510,p11
p1423,p12
p1509,p18
p824,p276
p798,p707
p779,p716
p1989,p295
p1480,p245
p811,p238
p1985,p302
p1498,p179
p1981,p58
p1979,p795
p772,p253
p1977,p54
p1972,p51
p1968,p121
p820,p48
p1502,p148
p1505,p309
p823,p5
p835,p305
p911,p125
p877,p39
p712,p171
p1854,p351
p959,p265
p1860,p117
p1865,p132
p85,p135
p687,p109
p938,p343
p1558,p133
p921,p287
p388,p130
p706,p145
p1547,p146
p1668,p324
p1888,p313
p1440,p318
p1438,p355
p1471,p177
p1293,p358
p1473,p575
p1338,p41
p419,p371
p1437,p38
p1292,p593
p1290,p630
p1289,p638
p1474,p29
p417,p163
p1398,p25
p345,p24
p1263,p23
p1397,p675
p1414,p198
p1396,p932
p1478,p197
p1417,p194
p1381,p705
p1382,p744
p1434,p750
p1345,p754
p1273,p825
p1392,p173
p342,p176
p1265,p42
p1368,p1129
p1442,p572
p1470,p504
p1400,p94
p450,p410
p446,p426
p1334,p427
p404,p151
p1351,p153
p1352,p82
p1443,p154
p1355,p75
p1409,p488
p429,p493
