p671,p157
p1981,p242
p1657,p84
p1648,p29
p1696,p87
p1484,p90
p1665,p14
p1568,p94
p1321,p139
p1466,p66
p1071,p199
p1417,p7
p1073,p75
p218,p310
p446,p518
p580,p330
p1052,p99
p1774,p437
p1652,p340
p1229,p133
p1644,p205
p1888,p100
p1890,p443
p1427,p101
p1429,p424
p597,p447
p1894,p298
p599,p53
p1442,p432
p990,p71
p609,p465
p1647,p79
p224,p183
p1408,p105
p1176,p164
p1187,p349
p1352,p372
p1372,p512
p1815,p35
p1818,p85
p1823,p356
p1156,p171
p1385,p227
p1827,p73
p1146,p286
p1795,p46
p1711,p238
p1831,p156
p1680,p102
p406,p92
p1839,p93
p1843,p161
p1120,p370
p1846,p178
p1785,p206
p1673,p119
p1401,p661
p1852,p125
p1853,p33
p1407,p202
p1720,p6
p1444,p296
p1906,p591
p979,p5
p837,p24
p462,p9
p611,p329
p1595,p27
p1594,p210
p811,p28
p457,p520
p1498,p74
p455,p399
p1505,p395
p1510,p461
p841,p116
p1752,p484
p768,p198
p1282,p222
p1265,p11
p1985,p32
p1739,p703
p285,p466
p713,p106
p1538,p237
p748,p323
p744,p128
p1546,p166
p1515,p4
p1598,p136
p1801,p48
p1489,p410
p1446,p34
p1241,p454
p342,p240
p1449,p1215
p959,p134
p1455,p141
p628,p806
p932,p808
p923,p569
p1459,p596
p1599,p271
p1243,p192
p1463,p272
p640,p350
p1601,p127
p1944,p348
p1302,p572
p1935,p1007
p891,p281
p1938,p137
p1732,p98
p1478,p131
p412,p108
p1329,p284
p423,p104
p1349,p270
p1348,p132
p1299,p96
p1317,p63
p1330,p231
p1277,p449
p1280,p233
p1288,p49
p1342,p45
p1337,p436
p1331,p38
p1999,p172
p1361,p220
p1461,p209
p1470,p448
p1475,p21
p1483,p57
p1492,p451
p1493,p458
p1497,p17
p1499,p204
p1503,p498
p1511,p13
p1516,p186
p1518,p721
p1522,p2
p1533,p235
p1536,p123
p1451,p158
p1448,p545
p1438,p254
p353,p147
p1367,p78
p1368,p76
p389,p244
p1373,p763
p382,p65
p1390,p388
p1396,p153
p400,p62
p1397,p64
p1400,p302
p1402,p168
p1406,p232
p1410,p301
p1416,p854
p1419,p195
p1421,p196
p1399,p197
p1276,p126
p1207,p654
p1267,p253
p885,p142
p653,p149
p892,p975
p893,p223
p909,p295
p911,p277
p921,p821
p952,p152
p964,p129
p965,p631
p878,p154
p618,p239
p972,p214
