p468,p471
p1931,p1836
p592,p1661
p1552,p641
p600,p617
p1523,p1156
p862,p1296
p569,p598
p1361,p227
p448,p180
p1141,p1337
p728,p591
p1177,p5
p1729,p1480
p1612,p771
p1663,p1689
p1314,p1473
p1404,p783
p313,p219
p358,p1432
p322,p466
p1333,p1057
p1396,p1436
p1329,p1126
p1327,p811
p350,p1734
p1368,p1113
p308,p1827
p1354,p1706
p1376,p1105
p999,p69
p370,p1342
p1197,p1084
p1198,p1476
p1220,p1719
p1221,p892
p1228,p274
p397,p268
p1243,p333
p1301,p255
p1248,p346
p1268,p935
p378,p1445
p1279,p1773
p374,p608
p1293,p438
p1419,p1929
p1299,p1429
p386,p494
p1421,p1455
p1442,p994
p297,p639
p1554,p1977
p231,p1034
p229,p1746
p228,p1008
p1563,p97
p217,p1196
p215,p664
p235,p411
p1587,p1796
p1596,p1231
p205,p4
p1608,p1872
p1609,p1799
p195,p694
p1625,p170
p1626,p58
p210,p1884
p238,p1603
p240,p740
p243,p1043
p296,p770
p1437,p81
p1193,p765
p1444,p82
p1459,p645
p1461,p381
p284,p1965
p270,p499
p1501,p1352
p1506,p647
p1526,p1968
p1529,p750
p1532,p1678
p1535,p1598
p246,p1377
p245,p1358
p244,p323
p303,p1385
p1184,p1379
p1169,p1375
p422,p1355
p877,p326
p589,p1363
p587,p1308
p582,p1341
p890,p681
p577,p1227
p906,p399
p876,p1234
p909,p1238
p570,p390
p568,p1249
p918,p1252
p925,p1258
p926,p1260
p947,p387
p949,p1266
p917,p380
p870,p1286
p868,p1289
p866,p1294
p697,p1295
p699,p1298
p667,p369
p741,p1305
p781,p1389
p794,p1310
p799,p360
p628,p355
p813,p344
p625,p1336
p829,p1388
p837,p289
p613,p321
p845,p1562
p850,p209
p605,p1592
p601,p1586
p551,p218
p956,p224
p546,p1566
p970,p1559
p1096,p207
p1102,p1557
p467,p233
p460,p234
p1121,p1549
p457,p1548
p455,p239
p452,p1595
p445,p206
p1150,p1540
p440,p1637
p1157,p1651
p1161,p1650
p1166,p1649
p1639,p175
p424,p1645
p1179,p178
p479,p183
p419,p204
p1061,p186
p1050,p1630
p537,p190
p975,p1624
p979,p1623
p530,p1602
p995,p1541
p1998,p247
p1005,p1393
p519,p1424
p1009,p402
p1022,p291
p1023,p292
p503,p1438
p1031,p1435
p1033,p1434
p1036,p305
p1042,p1454
p493,p307
p1051,p1408
p1648,p1405
p680,p315
p1913,p1398
p1775,p1395
p1776,p1452
p1780,p283
p1868,p248
p1782,p1508
p144,p1534
p45,p1531
p1701,p254
p148,p1515
p1983,p258
p1695,p1513
p1694,p261
p1862,p282
p1986,p262
p8,p1492
p1715,p271
p1971,p1489
p1717,p1471
p1880,p279
p1742,p401
p1749,p1999
p1897,p403
p126,p629
p1739,p607
p1738,p853
p1921,p848
p1850,p611
p35,p841
p1925,p838
p1726,p836
p136,p834
p1934,p833
p1766,p827
p111,p822
p23,p819
p1923,p808
p1849,p807
p145,p805
p1671,p606
p88,p604
p1839,p859
p1840,p898
p167,p571
p1994,p916
p1816,p914
p1801,p913
p1655,p911
p1670,p579
p1820,p896
p1652,p860
p1824,p893
p993,p581
p1889,p584
p1835,p884
p963,p883
p1888,p593
p1002,p804
p962,p797
p1883,p928
p1882,p796
p960,p724
p1881,p723
p1010,p721
p1899,p719
p1013,p662
p959,p663
p1137,p714
p1014,p670
p1129,p708
p1016,p707
p991,p703
p990,p702
p1898,p701
p986,p679
p1828,p683
p1145,p729
p968,p730
p973,p734
p974,p768
p1143,p786
p1830,p782
p1896,p637
p978,p780
p1895,p778
p967,p640
p980,p643
p1142,p736
p1832,p646
p1892,p757
p1017,p756
p981,p745
p1138,p744
p966,p651
p969,p566
p989,p929
p1838,p1218
p1021,p1086
p1847,p441
p1049,p1148
p1855,p449
p1854,p451
p1052,p453
p1053,p1130
p1055,p1124
p1103,p1115
p1056,p1104
p1059,p1099
p1047,p1098
p1852,p1095
p1065,p1094
p1069,p1092
p1071,p1088
p1848,p1654
p1075,p1154
p1083,p1158
p1085,p1182
p1087,p1216
p1089,p1214
p1093,p1213
p1064,p1212
p1018,p1202
p1843,p1189
p1107,p421
p1100,p435
p1877,p1173
p1127,p1171
p1026,p1170
p1027,p1168
p1028,p1165
p1125,p1162
p1029,p475
p1030,p1081
p1876,p931
p1046,p1078
p1871,p1000
p1120,p523
p1867,p987
p1119,p972
p1038,p539
p1117,p964
p1041,p543
p1114,p545
p1864,p957
p1110,p548
p1044,p552
p1842,p944
p955,p555
p1653,p556
p1903,p558
p751,p521
p759,p1007
p762,p517
p763,p1058
p764,p1076
p766,p1073
p769,p1072
p772,p1066
p774,p1062
p777,p1060
p1989,p489
p785,p1012
p749,p1045
p791,p502
p793,p1025
p1988,p1020
p798,p1019
p800,p515
p803,p174
p1985,p1340
p1984,p1818
p815,p1912
p818,p1941
p823,p1942
p825,p149
p826,p1869
p792,p1844
p828,p1722
p748,p1917
p742,p1783
p690,p1870
p691,p1915
p693,p60
p696,p1724
p1997,p1785
p1995,p1966
p704,p1686
p705,p1911
p709,p134
p710,p1875
p711,p1954
p712,p102
p746,p64
p713,p59
p716,p1958
p717,p1683
p718,p1961
p722,p43
p725,p138
p726,p71
p1992,p1940
p731,p1698
p733,p1926
p737,p1861
p739,p1927
p1991,p32
p715,p36
p952,p1713
p830,p1708
p839,p1770
p1933,p31
p899,p1769
p901,p140
p904,p1716
p1928,p37
p905,p1774
p907,p1768
p915,p65
p1920,p1765
p1916,p1703
p1914,p1853
p919,p1718
p889,p1851
p921,p1939
p1146,p107
p1909,p1700
p927,p1919
p930,p1790
p934,p33
p938,p1797
p939,p1990
p941,p1808
p942,p47
p945,p54
p1907,p14
p1906,p1740
