p1378,p271
p460,p323
p406,p920
p1456,p1757
p1442,p1232
p744,p1580
p1431,p1170
p1429,p1006
p753,p761
p132,p334
p755,p1116
p758,p1293
p1403,p1739
p773,p1510
p775,p1991
p776,p959
p307,p767
p147,p1211
p1376,p349
p794,p328
p1412,p1819
p1457,p890
p1488,p266
p1490,p259
p92,p1192
p1599,p1875
p656,p1539
p667,p1746
p336,p212
p670,p1998
p680,p1911
p1562,p428
p803,p1252
p687,p1927
p688,p684
p1513,p1270
p110,p1845
p112,p675
p326,p63
p702,p250
p704,p177
p709,p158
p106,p1397
p804,p617
p296,p1980
p295,p492
p1198,p1048
p399,p1335
p1193,p1204
p1176,p1809
p261,p1496
p1172,p507
p1154,p7
p975,p1367
p1199,p1231
p1142,p1032
p997,p248
p222,p735
p1123,p1500
p1029,p519
p1040,p880
p1042,p1880
p1081,p1414
p1044,p1127
p1141,p1263
p936,p693
p1210,p1373
p1216,p1306
p816,p1843
p1325,p1852
p1323,p98
p1311,p1868
p830,p643
p838,p1572
p845,p1156
p858,p567
p1266,p1744
p859,p461
p873,p211
p876,p728
p883,p498
p1230,p690
p1227,p1391
p905,p1806
p908,p1805
p912,p1392
p1221,p1617
p654,p48
p1621,p1007
p1492,p1619
p1068,p1767
p356,p1622
p1954,p645
p1949,p537
p1727,p485
p596,p1026
p1840,p488
p573,p1781
p1766,p1780
p391,p1132
p547,p1279
p1932,p96
p1792,p220
p1800,p225
p452,p1145
p1807,p36
p1892,p1753
p1888,p1251
p523,p496
p478,p300
p1882,p217
p483,p170
p39,p453
p1871,p38
p1838,p1038
p379,p303
p1960,p1600
p1694,p93
p1846,p1602
p1654,p318
p618,p1829
p1629,p1402
p1974,p103
p1663,p1339
p1646,p1340
p1664,p1957
p1675,p1223
p1659,p335
p1658,p11
p1987,p395
p352,p1095
p2,p201
p69,p639
p1989,p700
p626,p1666
p1682,p426
p469,p1348
p919,p18
p1031,p270
p408,p595
p417,p1697
p487,p174
p898,p412
p922,p1997
p891,p856
p889,p1992
p884,p715
p882,p1988
p494,p358
p867,p120
p484,p869
p1028,p118
p1015,p665
p468,p409
p416,p1977
p989,p524
p422,p281
p986,p411
p982,p1349
p978,p591
p966,p1906
p415,p25
p1008,p924
p958,p313
p954,p1545
p434,p1720
p441,p1057
p952,p59
p949,p78
p944,p104
p444,p321
p1000,p1434
p1017,p265
p451,p308
p1025,p1543
p1027,p1723
p965,p1721
p650,p1307
p851,p911
p594,p945
p747,p1353
p601,p1060
p602,p232
p605,p627
p743,p1250
p609,p1104
p610,p1637
p729,p1117
p726,p1651
p616,p231
p1058,p315
p756,p1632
p721,p1636
p691,p77
p686,p1086
p619,p1326
p681,p1680
p620,p533
p678,p535
p668,p73
p629,p178
p632,p760
p655,p82
p634,p1109
p636,p1669
p699,p527
p571,p1671
p569,p1673
p772,p72
p846,p1679
p843,p1430
p502,p1101
p836,p83
p832,p1093
p504,p75
p826,p76
p823,p1649
p641,p1114
p819,p1092
p513,p1640
p515,p371
p517,p1586
p529,p348
p811,p202
p810,p190
p808,p590
p530,p189
p802,p1524
p800,p107
p540,p589
p541,p1527
p793,p1189
p791,p1529
p542,p587
p778,p722
p556,p1187
p500,p1534
p822,p1184
p0,p1537
p1075,p1466
p1620,p723
p1624,p1541
p1625,p582
p1628,p1520
p1638,p1518
p1642,p1517
p1648,p1501
p1618,p717
p1650,p1209
p1657,p603
p1683,p600
p1685,p193
p1698,p1203
p1699,p1201
p1700,p597
p1702,p354
p1652,p200
p1706,p198
p1601,p199
p1590,p593
p1493,p1196
p1495,p1509
p1499,p1511
p1503,p322
p1504,p108
p1505,p724
p1508,p1465
p1593,p748
p1525,p725
p1551,p218
p1564,p184
p1565,p1241
p1570,p554
p1574,p182
p1579,p1133
p1582,p705
p1530,p1247
p1714,p1616
p1732,p91
p1738,p90
p1879,p1126
p1885,p1623
p1886,p746
p1895,p1124
p1914,p317
p1926,p1627
p1930,p543
p1873,p367
p1937,p555
p1945,p1449
p1947,p1450
p1955,p1567
p1964,p1550
p1970,p186
p1971,p576
p1976,p320
p1940,p1558
p1872,p1460
p1869,p185
p1867,p208
p1751,p1568
p1758,p95
p1760,p566
p1772,p1575
p1773,p1455
p1787,p563
p1790,p742
p1804,p213
p1808,p1588
p1814,p558
p1816,p1687
p1818,p1273
p1821,p33
p1825,p1950
p1828,p1854
p1831,p340
p1849,p963
p1486,p962
p1477,p961
p1451,p1859
p1437,p462
p1173,p1861
p1178,p960
p1179,p419
p1180,p1368
p1208,p1366
p1212,p152
p1218,p815
p1162,p1304
p1222,p1361
p1225,p1360
p1228,p1853
p1233,p887
p1240,p144
p1242,p1953
p1244,p252
p1245,p988
p1224,p847
p1160,p1827
p1157,p879
p1152,p1382
p1083,p805
p1085,p342
p1087,p844
p1091,p652
p1103,p148
p1105,p1961
p1106,p1375
p1108,p1959
p1111,p1844
p1122,p685
p1129,p1958
p1136,p293
p1139,p942
p1143,p1358
p1146,p447
p1147,p20
p1148,p273
p1248,p916
p1074,p1944
p1253,p1917
p1261,p913
p1369,p892
p1371,p155
p1372,p1923
p1386,p1924
p1387,p430
p1388,p287
p1389,p1933
p1364,p902
p1390,p837
p1400,p672
p1401,p1939
p1404,p436
p1406,p437
p1418,p828
p1424,p825
p1428,p1357
p1399,p938
p1363,p937
p1355,p1890
p1351,p1948
p1269,p934
p1271,p932
p1278,p930
p1283,p659
p1289,p290
p1291,p442
p1299,p1899
p1301,p928
p1303,p927
p1305,p925
p1309,p1907
p1312,p660
p1315,p473
p1330,p1972
p1332,p1063
p1341,p1716
p1345,p514
p1256,p375
p1194,p1725
p1999,p1416
p71,p511
p47,p1728
p46,p777
p173,p1731
p42,p854
p361,p1054
p113,p1737
p331,p606
p254,p1050
p359,p1046
p332,p407
p31,p239
p298,p1715
p30,p695
p28,p852
p355,p1990
p27,p1691
p26,p768
p49,p1078
p179,p1324
p180,p1696
p240,p65
p84,p236
p219,p1073
p79,p1423
p223,p1070
p70,p1705
p226,p161
p314,p1707
p62,p404
p163,p1708
p197,p237
p97,p1710
p99,p1409
p234,p1041
p100,p1284
p192,p479
p191,p789
p183,p1333
p324,p1795
p196,p1796
p264,p1394
p114,p1798
p286,p1002
p156,p1975
p16,p1018
p12,p304
p279,p1812
p283,p141
p344,p278
p159,p664
p272,p994
p17,p475
p267,p788
p146,p162
p277,p489
p1,p1775
p13,p245
p350,p1030
p21,p1764
p351,p1785
p353,p246
p129,p782
p124,p666
p346,p784
p187,p1022
p151,p644
p1356,p1782
p1219,p140
p1365,p1405
p1226,p244
p1359,p1321
p1215,p671
p194,p1320
p1188,p1322
p1197,p1220
p1164,p1319
p1380,p713
p1165,p1217
p1167,p1262
p1168,p1313
p1379,p1288
p1169,p181
p1171,p1287
p207,p1249
p206,p1286
p1175,p1285
p205,p1281
p1177,p1277
p1377,p692
p1181,p1275
p1182,p1254
p1374,p1272
p1195,p1267
p1370,p1258
p1207,p696
p1229,p1265
p1317,p1243
p1239,p171
p1296,p676
p1297,p1290
p1334,p188
p1331,p710
p1298,p165
p169,p1308
p168,p1234
p1302,p679
p1329,p1300
p1328,p1235
p167,p1236
p166,p698
p1310,p1237
p164,p707
p1318,p1295
p1314,p330
p1316,p1292
p1336,p1214
p1238,p1200
p1294,p1213
p1337,p807
p1246,p255
p1255,p806
p1257,p976
p1259,p256
p1260,p974
p1264,p973
p176,p972
p1268,p299
p1354,p1024
p175,p809
p1274,p967
p1276,p812
p1280,p964
p1282,p957
p172,p956
p1343,p955
p1342,p980
p1163,p983
p1161,p984
p402,p801
p1158,p1021
p940,p787
p941,p1016
p943,p1013
p946,p1010
p947,p1009
p950,p249
p951,p792
p953,p1004
p258,p795
p257,p251
p939,p796
p968,p993
p970,p798
p971,p990
p977,p260
p979,p262
p981,p294
p985,p841
p253,p886
p987,p885
p991,p274
p992,p276
p969,p881
p933,p848
p931,p875
p929,p872
p863,p850
p864,p870
p865,p868
p866,p282
p871,p853
p874,p855
p877,p862
p878,p888
p275,p895
p893,p263
p894,p897
p896,p948
p899,p817
p901,p818
p903,p821
p904,p292
p906,p935
p907,p926
p268,p921
p914,p915
p917,p910
p918,p909
p923,p269
p995,p834
p1159,p835
p996,p900
p1001,p785
p1089,p1034
p230,p195
p1096,p215
p1098,p209
p1100,p210
p1102,p740
p229,p741
p227,p1151
p1107,p1150
p1110,p214
p1088,p1144
p1112,p1035
p1113,p216
p1115,p319
p1121,p1138
p224,p1137
p1125,p1135
p1131,p1134
p1140,p1130
p1149,p734
p1153,p1166
p1155,p733
p1381,p732
p1082,p718
p1080,p719
p1079,p1206
p1003,p1205
p1005,p1202
p1011,p401
p1012,p720
p1014,p1191
p247,p1190
p1019,p1186
p1020,p1185
p1023,p1183
p243,p203
p242,p204
p1033,p1174
p1036,p221
p241,p1128
p1052,p1120
p1056,p1067
p1059,p1064
p1066,p1062
