p657,p226
p851,p120
p677,p43
p1184,p87
p1485,p105
p1712,p148
p1802,p542
p701,p188
p935,p89
p1722,p382
p406,p28
p396,p202
p1336,p44
p572,p287
p238,p48
p1356,p36
p1277,p267
p738,p237
p752,p346
p1215,p11
p1831,p10
p1426,p234
p1890,p154
p1849,p132
p1275,p67
p1296,p129
p827,p82
p1896,p580
p539,p207
p1710,p53
p1486,p265
p692,p119
p1905,p150
p1444,p411
p1823,p57
p847,p59
p1908,p413
p1909,p65
p1419,p239
p732,p86
p1502,p198
p870,p165
p1188,p347
p803,p314
p557,p183
p1734,p621
p1461,p124
p757,p5
p520,p95
p1861,p15
p760,p194
p519,p26
p1864,p279
p1465,p278
p1245,p195
p769,p379
p1867,p155
p770,p182
p1869,p427
p1027,p991
p773,p181
p1279,p605
p1854,p99
p777,p458
p1470,p76
p1433,p218
p784,p75
p1758,p85
p1456,p430
p555,p210
p1227,p80
p1221,p81
p799,p208
p1855,p193
p499,p222
p170,p334
p1149,p69
p1084,p300
p1742,p33
p1328,p276
p1077,p375
p1568,p282
p1795,p367
p304,p21
p1969,p312
p307,p37
p1577,p13
p1340,p9
p1587,p127
p1349,p6
p1602,p4
p989,p3
p990,p269
p1608,p32
p1610,p38
p1052,p40
p1005,p384
p1010,p146
p1990,p260
p624,p233
p1359,p61
p1993,p515
p1362,p397
p1775,p121
p1781,p245
p1367,p409
p1085,p139
p1799,p504
p1562,p493
p1127,p654
p1148,p142
p1408,p495
p1308,p151
p1925,p143
p1138,p647
p1133,p156
p1806,p420
p1129,p163
p1953,p262
p1936,p336
p1530,p339
p1399,p828
p434,p324
p727,p321
p593,p805
p1803,p373
p424,p766
p1546,p264
p1685,p257
p934,p164
p931,p393
p431,p398
p562,p229
p1409,p924
p1394,p227
p1417,p930
p1406,p681
p1443,p186
p604,p178
p579,p133
p1403,p168
p1384,p131
p1437,p17
p1385,p17
p564,p110
p1387,p18
p1386,p68
p559,p547
p1389,p589
p1467,p103
p1450,p74
p1538,p77
p1543,p606
p1547,p35
p1552,p30
p1555,p29
p407,p101
p1561,p97
p1567,p22
p395,p96
p391,p47
p1576,p42
p1532,p52
p387,p49
p1600,p50
p1612,p118
p1613,p551
p1615,p56
p1619,p125
p1620,p54
p1625,p758
p345,p447
p1632,p205
p1638,p204
p1640,p283
p1598,p201
p442,p793
p1525,p88
p1522,p196
p1453,p568
p513,p91
p1468,p249
p1471,p402
p1472,p613
p1473,p192
p1477,p206
p1381,p31
p498,p241
p1478,p240
p490,p418
p489,p554
p1496,p389
p478,p263
p477,p45
p1499,p23
p471,p221
p1503,p60
p1504,p60
p1506,p713
p465,p582
p463,p399
p1508,p258
p1517,p258
p1520,p211
p537,p191
p607,p189
p694,p405
p1377,p94
p941,p663
p1100,p353
p929,p1064
p1107,p352
p925,p302
p920,p333
p1113,p303
p1115,p106
p914,p666
p913,p655
p1123,p619
p903,p306
p1091,p319
p1135,p115
p1137,p109
p892,p846
p1140,p820
p1142,p841
p1147,p571
p879,p294
p1154,p938
p1156,p575
p1162,p98
p849,p331
p1176,p330
p1177,p20
p896,p126
p1087,p102
p1082,p295
p1080,p355
p1033,p394
p1034,p327
p1017,p578
p1015,p7
p1013,p2
p1044,p907
p1006,p317
p1046,p326
p1048,p569
p1054,p253
p1056,p1260
p992,p259
p988,p311
p1060,p288
p985,p366
p983,p365
p978,p369
p977,p372
p976,p360
p1070,p358
p1075,p1405
p971,p876
p970,p1023
p968,p299
p966,p19
p1078,p890
p960,p574
p845,p815
p1378,p349
p1181,p310
p832,p351
p1284,p1116
p712,p244
p1285,p650
p1286,p197
p1287,p448
p1300,p90
p1645,p185
p1303,p994
p1304,p180
p1305,p243
p686,p1029
p1307,p669
p1280,p174
p684,p173
p1311,p467
p674,p171
p1314,p656
p667,p1338
p662,p203
p1327,p157
p1334,p107
p639,p153
p632,p152
p1353,p112
p625,p522
p618,p517
p1310,p629
p1276,p496
p1272,p141
p1264,p140
p1194,p1071
p1195,p640
p1198,p631
p1202,p84
p1205,p179
p1206,p83
p1210,p71
p1213,p597
p801,p62
p800,p232
p790,p1119
p1230,p1266
p780,p548
p778,p66
p1237,p717
p1240,p1282
p763,p223
p1247,p0
p1249,p214
p1252,p433
p1254,p696
p1257,p699
p744,p707
p1259,p590
p742,p488
p741,p453
p737,p344
p1186,p529
p1646,p609
p1028,p821
p1790,p416
p123,p341
p1836,p1255
p1871,p638
p1872,p636
p1833,p510
p1876,p338
p1877,p408
p1766,p521
p1828,p549
p1957,p508
p1669,p479
p1668,p565
p1667,p711
p1963,p814
p1912,p599
p162,p473
p1704,p476
p1825,p673
p1821,p480
p298,p812
p1678,p524
p1948,p652
p1915,p535
p1695,p675
p1694,p566
p1929,p421
p1924,p567
p1923,p1207
p136,p1411
p1845,p209
p1697,p1152
p1938,p104
p1820,p111
p1917,p114
p1686,p286
p1941,p284
p1916,p128
p1755,p130
p1841,p1068
p1943,p137
p1945,p145
p1946,p266
p1756,p1074
p1698,p256
p1732,p905
p1926,p961
p1705,p254
p108,p166
p1800,p252
p1769,p251
p1657,p248
p1986,p959
p1882,p957
p1655,p908
p1782,p230
p1728,p228
p1709,p919
