p737,p0
p576,p259
p1668,p1242
p1667,p1831
p567,p436
p556,p948
p1630,p1586
p1076,p1257
p550,p938
p1617,p430
p542,p1270
p226,p77
p538,p906
p1093,p412
p1575,p260
p525,p448
p1566,p1889
p1125,p1892
p1557,p1901
p1554,p52
p1553,p377
p1128,p46
p1674,p1505
p255,p1359
p1022,p828
p1694,p683
p105,p822
p905,p820
p107,p606
p108,p1807
p920,p817
p928,p489
p122,p1706
p126,p164
p624,p176
p623,p1715
p1751,p159
p975,p180
p1733,p1732
p154,p1070
p988,p1666
p1000,p191
p1002,p1743
p165,p560
p169,p195
p1008,p450
p1696,p1048
p583,p1041
p1820,p1645
p1546,p1029
p1544,p1640
p474,p1776
p1185,p1778
p1187,p1780
p1195,p129
p463,p1015
p330,p998
p449,p1613
p446,p1936
p1230,p927
p349,p1386
p1384,p746
p353,p29
p1381,p789
p428,p1416
p1279,p1405
p1361,p322
p1292,p1485
p1297,p754
p1299,p1946
p384,p1953
p1334,p313
p475,p706
p1545,p730
p1176,p782
p304,p1950
p515,p329
p262,p1194
p263,p1196
p1135,p1422
p513,p1425
p510,p464
p269,p1420
p1529,p1376
p508,p1189
p506,p1192
p279,p468
p500,p1418
p1508,p470
p493,p327
p1163,p472
p1488,p1184
p294,p1429
p1171,p476
p1172,p1181
p1468,p1430
p303,p1178
p1463,p1177
p902,p462
p1052,p1206
p1882,p1200
p1956,p1217
p720,p1234
p868,p1232
p1844,p444
p674,p1229
p1990,p447
p92,p335
p1864,p1222
p832,p1415
p1961,p1221
p11,p1220
p840,p454
p707,p1215
p1964,p1201
p1828,p456
p834,p1213
p1926,p457
p99,p458
p1902,p1210
p764,p1209
p1836,p1207
p1877,p482
p1169,p460
p1165,p1204
p1170,p1202
p775,p481
p774,p1168
p1166,p484
p771,p320
p899,p511
p1173,p1137
p769,p512
p767,p514
p1174,p1134
p766,p516
p1179,p517
p1180,p1131
p1182,p518
p1183,p1129
p765,p519
p1186,p520
p1188,p1141
p770,p318
p1175,p522
p1161,p1123
p777,p1122
p790,p1121
p1139,p1120
p791,p317
p793,p1119
p795,p524
p1138,p1117
p1142,p526
p1136,p1140
p799,p507
p800,p325
p801,p1159
p1133,p485
p1132,p486
p802,p487
p798,p1411
p1164,p323
p788,p1434
p1144,p1167
p1190,p488
p778,p490
p1160,p491
p1157,p1162
p1156,p1436
p1154,p1441
p1143,p1158
p1153,p1437
p779,p1155
p780,p1438
p1150,p1440
p787,p1151
p1149,p503
p1148,p1147
p1152,p1146
p1191,p1145
p760,p504
p762,p1235
p743,p1241
p1291,p441
p1290,p391
p744,p1330
p1287,p394
p1285,p395
p1295,p1390
p1283,p1327
p1278,p397
p1277,p398
p750,p1323
p1276,p399
p1269,p401
p1265,p402
p747,p1318
p1296,p346
p741,p1317
p1298,p403
p1320,p1314
p1319,p1313
p1316,p405
p1315,p406
p1312,p1395
p739,p1310
p1311,p407
p1309,p1308
p1307,p1305
p1306,p410
p1304,p392
p740,p388
p1303,p1396
p1302,p387
p1300,p1375
p1264,p355
p1193,p1382
p1260,p360
p1254,p354
p1219,p363
p1218,p368
p1216,p1385
p1214,p372
p1212,p373
p1211,p1388
p1223,p374
p759,p375
p1205,p1355
p1203,p1354
p1199,p1353
p805,p350
p1198,p1352
p1197,p1348
p1208,p1347
p1224,p1346
p1225,p1345
p1226,p383
p1252,p385
p1251,p1338
p752,p411
p1247,p1301
p753,p1238
p1244,p1266
p1237,p1262
p755,p341
p1236,p1261
p1233,p433
p1231,p1258
p756,p1256
p1228,p1255
p758,p435
p1227,p1406
p1259,p1253
p806,p340
p1126,p338
p1130,p437
p963,p1250
p965,p1249
p966,p1248
p967,p438
p970,p1246
p971,p1245
p973,p439
p974,p1243
p873,p1410
p978,p1377
p982,p1240
p870,p1239
p986,p1263
p987,p1267
p864,p413
p993,p1268
p994,p414
p851,p415
p1010,p1294
p852,p1293
p853,p421
p1007,p1397
p1006,p1289
p962,p1288
p1004,p1400
p1003,p1286
p859,p423
p1001,p1284
p861,p424
p1998,p1282
p997,p1281
p858,p1280
p961,p425
p959,p1275
