p197,p1446
p1714,p288
p962,p993
p1206,p1231
p262,p985
p260,p592
p167,p1822
p857,p1602
p1876,p1834
p1108,p1588
p519,p1840
p1847,p1268
p453,p1274
p1691,p1280
p1690,p627
p1688,p630
p838,p637
p1895,p905
p835,p1871
p445,p888
p1680,p885
p1398,p880
p441,p56
p1220,p1525
p1846,p50
p1448,p1919
p655,p278
p284,p44
p1502,p281
p1159,p1624
p138,p457
p1497,p204
p128,p152
p495,p1698
p487,p515
p1752,p1114
p1788,p1128
p275,p517
p115,p1129
p114,p1715
p1468,p504
p472,p529
p647,p531
p648,p179
p1824,p1147
p102,p532
p312,p1016
p651,p1083
p1451,p1148
p1839,p535
p183,p1671
p247,p1068
p621,p1661
p1093,p484
p1639,p475
p1069,p1048
p1626,p471
p413,p130
p1916,p566
p412,p39
p1294,p512
p1623,p1393
p722,p13
p1336,p815
p380,p815
p1973,p1473
p228,p730
p1301,p1447
p10,p309
p8,p692
p402,p1207
p388,p1414
p1323,p1415
p1319,p1197
p1051,p1208
p33,p1204
p1580,p1203
p1958,p466
p1010,p467
p1565,p1199
p1246,p468
p353,p1372
p1251,p1196
p42,p462
p1079,p1193
p1574,p1192
p1659,p1416
p1118,p470
p1141,p1190
p1097,p1417
p1060,p1188
p1059,p1187
p1143,p473
p1144,p1185
p1145,p1195
p1146,p459
p1092,p461
p1149,p1226
p1151,p1402
p1058,p1239
p1113,p1237
p1152,p1235
p1096,p443
p1078,p1233
p1056,p1232
p1095,p338
p1055,p446
p1094,p447
p1110,p448
p1063,p334
p1071,p460
p1140,p449
p1138,p1223
p1067,p451
p1119,p1221
p1066,p452
p1074,p1219
p1082,p333
p1121,p1216
p1084,p458
p1103,p1411
p1126,p1421
p1115,p1418
p1131,p482
p1064,p476
p1155,p1181
p1132,p499
p1089,p500
p1098,p1436
p1107,p502
p1091,p321
p1076,p1142
p1133,p503
p1135,p320
p1139,p506
p1101,p1137
p1184,p1136
p1158,p1134
p1269,p508
p1266,p509
p1262,p510
p1258,p1130
p1255,p1440
p1249,p1441
p1248,p1442
p1270,p1127
p1247,p318
p1244,p1444
p1242,p511
p1241,p1125
p1240,p1124
p1238,p1435
p1236,p1434
p1234,p1433
p1245,p1426
p1272,p1176
p1277,p438
p1278,p1172
p1310,p1171
p1309,p1424
p1308,p485
p1306,p486
p1303,p488
p1302,p1166
p1300,p1165
p1299,p1163
p1297,p1162
p1296,p1432
p1292,p1160
p1291,p493
p1289,p323
p1288,p1156
p1286,p494
p1283,p1154
p1282,p322
p1230,p1153
p1157,p496
p1229,p1150
p1227,p1431
p1050,p439
p1183,p1243
p1182,p437
p1180,p355
p1179,p378
p1178,p1338
p1177,p1337
p1186,p1335
p1175,p381
p1173,p1333
p1170,p1332
p1169,p384
p1168,p1327
p1167,p387
p1164,p389
p1161,p390
p1174,p1322
p1189,p391
p1191,p1320
p1194,p393
p1225,p394
p1224,p395
p1222,p1381
