p1380,p42
p1002,p46
p623,p82
p873,p28
p887,p56
p1018,p125
p787,p0
p1242,p103
p1716,p271
p1218,p127
p1772,p11
p1204,p16
p1761,p150
p1756,p402
p1229,p270
p1748,p26
p1747,p66
p1245,p194
p1735,p305
p1734,p255
p1731,p159
p1752,p507
p1195,p80
p748,p331
p1191,p112
p613,p287
p1865,p704
p1863,p40
p1860,p29
p1016,p38
p1054,p186
p1057,p30
p1078,p180
p579,p53
p1834,p44
p1830,p428
p1114,p50
p1141,p156
p1805,p52
p1172,p481
p1787,p485
p1784,p114
p513,p84
p1247,p110
p1713,p99
p451,p188
p1441,p413
p256,p191
p1619,p223
p1614,p25
p1457,p328
p1461,p228
p1467,p343
p1404,p12
p1468,p22
p340,p649
p1492,p70
p1503,p131
p1508,p133
p1527,p225
p1565,p478
p1563,p464
p1474,p449
p1252,p128
p1390,p301
p1368,p318
p1277,p124
p444,p79
p440,p6
p1306,p87
p1317,p107
p1319,p244
p1320,p577
p1384,p100
p1324,p600
p1677,p249
p1674,p584
p1666,p587
p1341,p588
p1350,p146
p1352,p140
p1364,p167
p421,p33
p1879,p164
p295,p422
p956,p662
p822,p34
p1904,p179
p61,p337
p920,p49
p800,p157
p916,p348
p941,p216
p660,p219
p904,p151
p777,p23
p1919,p93
p771,p410
p1947,p117
p969,p288
p1988,p291
p650,p286
p624,p240
p760,p319
p738,p109
p879,p568
p1925,p569
p433,p536
p700,p169
p1344,p178
p831,p389
p1284,p364
p827,p409
p865,p411
p446,p293
p447,p427
p824,p316
p1366,p148
p399,p448
p1279,p455
p823,p462
p1370,p466
p868,p134
p1362,p329
p699,p213
p1339,p521
p688,p479
p691,p334
p861,p414
p1308,p488
p864,p230
p693,p503
p1328,p201
p1302,p299
p423,p96
p1329,p260
p859,p65
p1373,p36
p697,p43
p1301,p75
p839,p85
p1330,p39
p1333,p55
p1334,p21
p1340,p833
p998,p7
p1382,p656
p388,p60
p1469,p20
p772,p926
p1476,p627
p1480,p64
p1493,p9
p1497,p412
p1501,p163
p764,p8
p321,p37
p729,p435
p1509,p48
p1521,p664
p1522,p173
p1529,p4
p739,p441
p744,p237
p1530,p281
p1538,p917
p300,p241
p1547,p62
p1512,p477
p727,p869
p1465,p1221
p1462,p394
p1381,p279
p684,p215
p818,p18
p1387,p19
p805,p15
p1393,p14
p377,p314
p749,p313
p1417,p803
p1428,p226
p1429,p203
p1432,p306
p1434,p202
p784,p353
p1443,p354
p721,p197
p782,p356
p1454,p359
p1456,p24
p724,p365
p780,p368
p1375,p698
p1272,p371
p1258,p374
p1267,p381
p961,p386
p1092,p687
p1093,p155
p1095,p67
p1100,p1117
p1103,p743
p1108,p520
p567,p251
p1111,p2
p962,p531
p955,p629
p1125,p484
p556,p253
p1133,p86
p1137,p74
p946,p254
p1143,p104
p1144,p572
p1155,p580
p1158,p595
p1120,p1
p1086,p589
p1079,p261
p639,p122
p1001,p323
p1007,p243
p625,p73
p992,p68
p990,p258
p1012,p491
p611,p59
p989,p706
p1015,p799
p631,p129
p971,p198
p1022,p605
p1027,p463
p1030,p268
p597,p606
p1045,p27
p1048,p566
p1049,p619
p1053,p189
p968,p242
p1062,p229
p1166,p995
p875,p722
p1171,p375
p527,p284
p1223,p1031
p1226,p149
p1239,p184
p1241,p708
p668,p218
p1243,p325
p889,p327
p888,p17
p1246,p265
p900,p214
p675,p95
p677,p809
p1256,p69
p1257,p472
p1998,p1037
p1263,p267
p459,p209
p679,p1069
p1264,p13
p1266,p89
p1250,p594
p903,p136
p490,p308
p1220,p596
p1176,p231
p1181,p376
p1187,p113
p519,p632
p518,p725
p296,p250
p934,p884
p1193,p161
p930,p671
p1196,p416
p508,p755
p505,p510
p502,p45
p1205,p158
p1207,p901
p914,p54
p1208,p273
p497,p320
p1211,p154
p912,p5
p1219,p733
p939,p152
p1189,p274
p999,p280
p1407,p673
p1692,p177
p207,p735
p1699,p176
