p1522,p361
p1114,p254
p484,p197
p1124,p926
p1769,p267
p1939,p926
p900,p582
p505,p750
p507,p141
p1942,p926
p1159,p149
p1543,p141
p1168,p345
p861,p583
p1180,p472
p1952,p125
p1760,p175
p660,p582
p1201,p254
p1220,p267
p823,p582
p1392,p345
p1834,p699
p1577,p290
p1113,p25
p1541,p267
p1779,p1234
p1485,p197
p1038,p36
p1034,p219
p1063,p241
p403,p126
p1031,p1018
p429,p750
p1030,p165
p1917,p582
p1904,p926
p1021,p64
p1460,p213
p1688,p509
p1455,p318
p1523,p149
p1901,p583
p1791,p25
p1527,p472
p1808,p197
p985,p149
p459,p64
p1931,p213
p474,p291
p1710,p286
p1226,p121
p334,p153
p304,p241
p1751,p15
p51,p349
p270,p699
p268,p582
p1729,p46
p618,p303
p703,p472
p700,p472
p1658,p699
p1864,p219
p1744,p1052
p635,p303
p239,p141
p670,p47
p662,p15
p1969,p153
p1271,p254
p1480,p424
p780,p286
p1756,p219
p1964,p582
p577,p290
p1174,p472
p1237,p219
p1805,p47
p1806,p149
p321,p241
p1240,p699
p1325,p456
p1188,p15
p1076,p105
p1323,p286
p1080,p47
p1811,p582
p1092,p318
p1855,p149
p1331,p149
p1332,p582
p1322,p750
p1333,p291
p1069,p149
p1857,p213
p1689,p222
p1216,p1018
p1334,p699
p1232,p105
p1223,p25
p1859,p194
p406,p766
p1801,p36
p1058,p281
p1229,p766
p1071,p286
p1813,p118
p1814,p766
p1057,p361
p1286,p36
p1283,p254
p1148,p36
p1843,p194
p1274,p509
p1272,p25
p1818,p47
p1156,p46
p1157,p766
p346,p222
p1823,p349
p1178,p267
p287,p47
p1173,p36
p348,p57
p1318,p125
p1293,p926
p1128,p197
p376,p349
p1309,p105
p375,p36
p1308,p267
p1307,p141
p1185,p15
p1137,p219
p292,p194
p1116,p1234
p1261,p25
p1816,p36
p1122,p15
p1846,p62
p363,p46
p328,p36
p1302,p213
p1675,p153
p1799,p1234
p588,p153
p779,p926
p1753,p55
p581,p1018
p787,p1052
p573,p699
p794,p219
p799,p583
p804,p926
p1752,p582
p564,p286
p815,p36
p819,p582
p834,p36
p546,p25
p836,p46
p841,p219
p543,p291
p1707,p36
p844,p361
p807,p715
p1717,p472
p593,p926
